ID,question,short_answers
41222,Answer the question concisely with only the answer: who has the prime responsibility for environmental protection? Answer:,"Government,, legislation, Law enforcement"
31205,Answer the question concisely with only the answer: who won rupauls drag race all stars three? Answer:,Trixie Mattel
54289,Answer the question concisely with only the answer: what is the next movie after harry potter and the prisoner of azkaban? Answer:,Harry Potter and the Goblet of Fire
59093,Answer the question concisely with only the answer: when did archaic hunter-gatherers of the eastern woodlands begin to develop agriculture? Answer:,Late Woodland period
76869,Answer the question concisely with only the answer: drinking game with cups and ping pong balls? Answer:,"Beer pong, Also known as Beirut"
84133,Answer the question concisely with only the answer: who is neil curtis on days of our lives? Answer:,Joseph Allison
6493,Answer the question concisely with only the answer: how many players on a nba basketball team? Answer:,15
82002,Answer the question concisely with only the answer: who's the lead singer of stone temple pilots? Answer:,Jeff Gut
52940,Answer the question concisely with only the answer: who played ricky on the secret life of the american teenager? Answer:,Daren Maxwell Karloff
54810,Answer the question concisely with only the answer: who played angelina the waitress on everybody loves raymond? Answer:,Tina Earning
19797,Answer the question concisely with only the answer: where does the water from the nile come from? Answer:,Lake Victoria
57250,Answer the question concisely with only the answer: what came first iron man 2 or the incredible hulk? Answer:,The Incredible Hulk
62248,Answer the question concisely with only the answer: how many stars were on the original american flag? Answer:,thirteen
81802,Answer the question concisely with only the answer: what type of gun did barney fife carry? Answer:,A Colt. 38 caliber revolvers
50669,Answer the question concisely with only the answer: when does the money in the bank start? Answer:,"June 17, 2018"
33671,Answer the question concisely with only the answer: who was the pilot who dropped the bomb on hiroshima? Answer:,Paul Garfield Gibbets Jr.
85919,Answer the question concisely with only the answer: what is the use of tannin in plant? Answer:,"Protection from predation, As pesticides, Regulating plant growth"
48743,Answer the question concisely with only the answer: who sang black magic woman with carlos santana? Answer:,Gregg Role
69443,Answer the question concisely with only the answer: where does the last name serrano come from? Answer:,"Spanish, Portuguese, And Italian"
45193,Answer the question concisely with only the answer: who wrote the music for somewhere in time? Answer:,John Barry
13019,Answer the question concisely with only the answer: who wanted the catholic church to reform and address? Answer:,Martin Luther
28456,Answer the question concisely with only the answer: who did the virgin of guadalupe appeared to? Answer:,A native Mexican peasant named Juan Diego
23784,Answer the question concisely with only the answer: who is lead singer of greta van fleet? Answer:,Josh Risk
10728,Answer the question concisely with only the answer: when did it last rain in the atacama desert? Answer:,25 March 2015
46616,Answer the question concisely with only the answer: where does the paper for money come from? Answer:,Crane Currency
27876,Answer the question concisely with only the answer: when did the uk declare war on germany in ww2? Answer:,September 1939
75550,Answer the question concisely with only the answer: when did the real housewives of new york start? Answer:,"March, 2008"
40670,Answer the question concisely with only the answer: who sang i will always love you in the movie the bodyguard? Answer:,Whitney Houston
54428,Answer the question concisely with only the answer: who wrote the song god your mama and me? Answer:,"Josh Are, Hillary Lindsey, Gordie Sampson"
