ID,question,short_answers
78093,Answer the question concisely with only the answer: who played queen victoria in the tv series? Answer:,Jenna Coleman
8973,Answer the question concisely with only the answer: who was instrumental in publishing all three of dickinson's books? Answer:,Thomas Wentworth Higgins on and Mabel Looms Todd
66952,Answer the question concisely with only the answer: who died in front of the king's horse? Answer:,Emily Wilding Davison
18102,Answer the question concisely with only the answer: who built the san diego de alcala mission? Answer:,Spanish friar Juniper Serra
12250,Answer the question concisely with only the answer: who is susan on days of our life? Answer:,Eileen Davidson
28918,Answer the question concisely with only the answer: when did pee wees big holiday come out? Answer:,"March 18, 2016"
21429,Answer the question concisely with only the answer: when was the first video game console ever made? Answer:,1972
31749,Answer the question concisely with only the answer: when was the last year silver dimes were made? Answer:,1965
5515,Answer the question concisely with only the answer: what is the name of the oven used to fire clay objects so that they become ceramics? Answer:,kiln
51543,Answer the question concisely with only the answer: who played walter white's son in breaking bad? Answer:,Roy Frank `` RJ '' Matte III
58116,Answer the question concisely with only the answer: one effect of the great depression that continues today in the united states was? Answer:,Social Security
11234,Answer the question concisely with only the answer: who was the longest running player on jeopardy? Answer:,Kenneth Wayne `` Ken '' Jennings III
37423,Answer the question concisely with only the answer: when is the nathan's hotdog eating contest at coney island? Answer:,On Independence Day
15764,Answer the question concisely with only the answer: when were computers first sold to the public? Answer:,1977
56265,Answer the question concisely with only the answer: where is the flood mentioned in the bible? Answer:,Chapters -- in the Book of Genesis
33163,Answer the question concisely with only the answer: who has the most wins on monday night football? Answer:,The San Francisco 49ers
12010,Answer the question concisely with only the answer: who wrote i want to be your everything? Answer:,Barry Gibb
58002,Answer the question concisely with only the answer: what song did jimmy page play with a bow? Answer:,"Dazed and Confused, How Many More Times, In the Light"
41138,Answer the question concisely with only the answer: who wrote the words to you raise me up? Answer:,Brendan Graham
75682,Answer the question concisely with only the answer: who plays gavin's mum in gavin and stacey? Answer:,Alison Ste adman
7664,Answer the question concisely with only the answer: who plays hugo in how to be a latin lover? Answer:,Raphael Alejandro
5505,Answer the question concisely with only the answer: how many episodes in mcleod's daughters season 1? Answer:,22
41368,Answer the question concisely with only the answer: when was the last time the us drafted? Answer:,1973
68920,Answer the question concisely with only the answer: who did patrick jane kill in the mall? Answer:,Timothy Carter
77057,Answer the question concisely with only the answer: who produced the first motor that run on ac? Answer:,Walter Daily
69460,Answer the question concisely with only the answer: who is responsible for monetary policy in the us? Answer:,The Federal Reserve
82511,Answer the question concisely with only the answer: when were yellow tennis balls first used at wimbledon? Answer:,1986
18948,Answer the question concisely with only the answer: how many seasons are there of all in the family? Answer:,nine
61446,Answer the question concisely with only the answer: what was the name of justin timberlakes first solo album? Answer:,Justified
81709,Answer the question concisely with only the answer: after capturing constantinople in 1453 what did the ottomans rename it? Answer:,"Kostantiniyye, Istanbul"
8899,Answer the question concisely with only the answer: 2014 fifa world cup player of the tournament? Answer:,Lionel Messi
56117,Answer the question concisely with only the answer: who did the voice of frosty the snowman? Answer:,Jackie Vernon
43993,Answer the question concisely with only the answer: who does the voice of bullworth on puppy dog pals? Answer:,Huey Lewis
62997,Answer the question concisely with only the answer: the seat of the archbishop and the head of the english church was at? Answer:,Canterbury
